incident_id,incident_datetime,incident_type_primary,incident_description,address_1,city,zip,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type,Georgia Institute of Technology Georgia Tech Campus Shapes - n4r2-r2pa,Georgia Institute of Technology Areas Shapes - xuww-jywm
123254530,8/20/2012 12:50,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :NAA DINING HALL,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7712878,-84.3907507,8/22/2012 3:59,8/19/2015 4:00,POINT (-84.390751 33.771288),12,Monday,Theft,,230979
123254550,8/21/2012 8:53,2902 - DAMAGE TO PROPERTY ? PRIVATE,DAMAGE TO PROPERTY ? PRIVATE<BR>LANDMARK :COMMANDER BUILDING 854 Z4,800 Block MCMILLAN STREET,ATLANTA,30318,33.7779735,-84.4042067,8/22/2012 3:59,8/20/2015 4:05,POINT (-84.404207 33.777974),8,Tuesday,Property Crime Residential,324851,230977
123507680,8/22/2012 10:28,2304 - LARCENY ? PARTS FROM VEHICLE,LARCENY ? PARTS FROM VEHICLE<BR>LANDMARK :CHRISTIAN CAMPUS FELLOWSHIP NORTH 332 Z2,700 Block TECHWOOD DRIVE NW,ATLANTA,30313,33.7815337,-84.3919704,8/23/2012 3:58,8/21/2015 4:03,POINT (-84.39197 33.781534),10,Wednesday,Theft from Vehicle,,230978
123507684,8/22/2012 15:05,2317 - LARCENY ? BICYCLE,LARCENY ? BICYCLE<BR>LANDMARK :SIGMA PHI EPSILON,100 Block FIFTH STREET NW,ATLANTA,30313,33.7768546,-84.3895421,8/23/2012 3:59,8/21/2015 4:03,POINT (-84.389542 33.776855),15,Wednesday,Theft,,230979
123507714,8/22/2012 14:53,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :COMMANDER BUILDING 854 Z4,800 Block MCMILLAN STREET NW,ATLANTA,30318,33.7779735,-84.4042067,8/23/2012 3:59,8/21/2015 4:03,POINT (-84.404207 33.777974),14,Wednesday,Disorder,324851,230977
124103885,8/23/2012 11:48,2317 - LARCENY ? BICYCLE,LARCENY ? BICYCLE<BR>LANDMARK :MOLECULAR SCIENCE BUILDING Z1,900 Block ATLANTIC DRIVE NW,ATLANTA,30318,33.779566,-84.397852,8/24/2012 3:59,8/22/2015 4:00,POINT (-84.397852 33.779566),11,Thursday,Theft,324851,230978
124103886,8/23/2012 13:53,2314 - LARCENY ? OF GOVERNMENT PROPERTY,LARCENY ? OF GOVERNMENT PROPERTY<BR>LANDMARK :UNDERGRADUATE LIVING CENTER 64 Z4,500 Block TURNER PLACE NW,ATLANTA,30318,33.7783971,-84.4036958,8/24/2012 3:59,8/22/2015 4:00,POINT (-84.403696 33.778397),13,Thursday,Theft,324851,230977
124103906,8/23/2012 15:54,2399 - LARCENY OFFENSE FREE TEXT,THEFT BY TAKING<BR>LANDMARK :NONE GIVEN,600 Block NORTHSIDE DRIVE NW,ATLANTA,30318,33.7712679,-84.4062517,8/24/2012 3:59,8/22/2015 4:00,POINT (-84.406252 33.771268),15,Thursday,Theft,,
124103907,8/22/2012 10:44,2399 - LARCENY OFFENSE FREE TEXT,THEFT BY TAKING<BR>LANDMARK :HOWEY PHYSICS BUILDING,800 Block ATLANTIC DRIVE NW,ATLANTA,30313,33.777408,-84.397901,8/24/2012 3:59,8/21/2015 4:03,POINT (-84.397901 33.777408),10,Wednesday,Theft,324851,230980
124103917,8/22/2012 22:31,4104 - LIQUOR ? POSSESSION OF,LIQUOR ? POSSESSION OF<BR>LANDMARK :NORTH AVENUE EAST BUILDING,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7712878,-84.3907507,8/24/2012 3:59,8/21/2015 4:03,POINT (-84.390751 33.771288),22,Wednesday,Liquor,,230979
124103927,8/23/2012 13:01,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :WEBER BUILDING,200 Block FERST DRIVE NW,ATLANTA,30313,33.7769449,-84.3950006,8/24/2012 4:00,8/22/2015 4:00,POINT (-84.395001 33.776945),13,Thursday,Disorder,,230980
124164987,8/24/2012 16:11,2099 - ARSON OFFENSE FREE TEXT,ARSON OFFENSE FREE TEXT<BR>LANDMARK :PHI DELTA THETA FRATERNITY,700 Block FOWLER STREET NW,ATLANTA,30313,33.774252,-84.3937827,8/25/2012 3:58,8/23/2015 4:00,POINT (-84.393783 33.774252),16,Friday,Arson,,230979
124165002,8/24/2012 7:13,2304 - LARCENY ? PARTS FROM VEHICLE,LARCENY ? PARTS FROM VEHICLE<BR>LANDMARK :O'KEEFE BUILDING 33 Z1,100 Block SIXTH STREET NW,ATLANTA,30313,33.7781351,-84.3914818,8/25/2012 3:58,8/23/2015 4:00,POINT (-84.391482 33.778135),7,Friday,Theft from Vehicle,,230978
124165074,8/13/2012 20:01,5202 - CARRYING A CONCEALED WEAPON,POSSESSING A WEAPON ON SCHOOL PROPERTY<BR>LANDMARK :UNDERGRADUATE LIVING CENTER 64 Z4,500 Block TURNER PLACE NW,ATLANTA,30318,33.7783971,-84.4036958,8/25/2012 3:59,8/12/2015 4:00,POINT (-84.403696 33.778397),20,Monday,Weapons Offense,324851,230977
124222701,8/25/2012 20:32,2305 - LARCENY ? ARTICLES FROM VEHICLE,"""LARCENY ? ARTICLES FROM VEHICLE<BR>LANDMARK :TECH PARKWAY, NW AND NORTHSIDE DRIVE, NW""",TECH PARKWAY NW AND NORTHSIDE DRIVE NW - BEHIND CRC,ATLANTA,null,33.7489954,-84.3879824,8/26/2012 3:59,8/23/2015 4:00,POINT (-84.387982 33.748995),20,Saturday,Theft from Vehicle,,
124222702,8/25/2012 5:30,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :ALPHA TAU OMEGA FRATERNITY,200 Block FOURTH STREET NW,ATLANTA,30313,33.7758787,-84.3933046,8/26/2012 3:59,8/24/2015 4:00,POINT (-84.393305 33.775879),5,Saturday,Theft,,230979
124222703,8/25/2012 16:58,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :BOBBY DODD STADIUM,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7712878,-84.3907507,8/26/2012 3:59,8/23/2015 4:00,POINT (-84.390751 33.771288),16,Saturday,Theft,,230979
124222722,8/25/2012 16:40,2902 - DAMAGE TO PROPERTY ? PRIVATE,CRIMINAL DAMAGE TO PROPERTY (2ND)<BR>LANDMARK :STUDENT CENTER,300 Block FERST DRIVE NW,ATLANTA,30313,33.7782487,-84.3971193,8/26/2012 3:59,8/24/2015 4:00,POINT (-84.397119 33.778249),16,Saturday,Property Crime Residential,324851,230980
124222724,8/25/2012 2:16,3562 - MARIJUANA ? POSSESSION OF,MARIJUANA ? POSSESSION OF<BR>LANDMARK :PHI GAMMA DELTA FRATERNITY,800 Block FOWLER STREET NW,ATLANTA,30313,33.776665,-84.393822,8/26/2012 3:59,8/24/2015 4:00,POINT (-84.393822 33.776665),2,Saturday,Drugs,324851,230980
124222725,8/25/2012 2:16,4104 - LIQUOR ? POSSESSION OF,LIQUOR ? POSSESSION OF<BR>LANDMARK :PHI GAMMA DELTA FRATERNITY,800 Block FOWLER STREET NW,ATLANTA,30313,33.776665,-84.393822,8/26/2012 3:59,8/24/2015 4:00,POINT (-84.393822 33.776665),2,Saturday,Liquor,324851,230980
124222726,8/25/2012 5:28,4104 - LIQUOR ? POSSESSION OF,LIQUOR ? POSSESSION OF<BR>LANDMARK :ALPHA EPSILON PI FRATERNITY,700 Block TECHWOOD DRIVE NW,ATLANTA,30313,33.7815337,-84.3919704,8/26/2012 3:59,8/24/2015 4:00,POINT (-84.39197 33.781534),5,Saturday,Liquor,,230978
124222727,8/25/2012 5:28,4199 - LIQUOR LAW VIOLATION OFFENSE FREE TEXT,POSSESSION OF ALCOHOL/UNDER 21<BR>LANDMARK :ALPHA EPSILON PI FRATERNITY,700 Block TECHWOOD DRIVE NW,ATLANTA,30313,33.7815337,-84.3919704,8/26/2012 3:59,8/24/2015 4:00,POINT (-84.39197 33.781534),5,Saturday,Liquor,,230978
124222801,8/25/2012 11:40,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :PERRY-MATHESON LOT,700 Block TECHWOOD DRIVE NW,ATLANTA,30318,33.7815337,-84.3919704,8/26/2012 4:00,8/24/2015 4:00,POINT (-84.39197 33.781534),11,Saturday,Disorder,,230978
124270801,8/26/2012 13:00,2305 - LARCENY ? ARTICLES FROM VEHICLE,LARCENY ? ARTICLES FROM VEHICLE<BR>LANDMARK :NONE GIVEN,700 Block TECHWOOD DRIVE NW,ATLANTA,30313,33.7815337,-84.3919704,8/27/2012 3:59,8/25/2015 4:03,POINT (-84.39197 33.781534),13,Sunday,Theft from Vehicle,,230978
124270806,8/26/2012 1:36,4199 - LIQUOR LAW VIOLATION OFFENSE FREE TEXT,FURNISHING ALCOHOL TO A MINOR<BR>LANDMARK :PHI DELTA THETA,700 Block FOWLER STREET NW,ATLANTA,30313,33.774252,-84.3937827,8/27/2012 3:59,8/25/2015 4:03,POINT (-84.393783 33.774252),1,Sunday,Liquor,,230979
124270807,8/26/2012 1:45,4199 - LIQUOR LAW VIOLATION OFFENSE FREE TEXT,POSSESSION OF ALCOHOL/UNDER 21<BR>LANDMARK :GLENN RESIDENCE HALL 16 Z2,100 Block BOBBY DODD WAY NW,ATLANTA,30332,33.7739209,-84.395053,8/27/2012 3:59,8/25/2015 4:03,POINT (-84.395053 33.773921),1,Sunday,Liquor,324851,230979
124270808,8/26/2012 2:54,4104 - LIQUOR ? POSSESSION OF,"""LIQUOR ? POSSESSION OF<BR>LANDMARK :FOURTH STREET, NW@FOWLER STREET, NW""",FOURTH STREET NW & FOWLER STREET NW,ATLANTA,null,33.7759299,-84.393649,8/27/2012 3:59,8/25/2015 4:03,POINT (-84.393649 33.77593),2,Sunday,Liquor,,230979
124270809,8/26/2012 2:54,4199 - LIQUOR LAW VIOLATION OFFENSE FREE TEXT,"""FURNISHING ALCOHOL TO A MINOR<BR>LANDMARK :FOURTH STREET, NW@FOWLER STREET, NW""",FOURTH STREET NW & FOWLER STREET NW,ATLANTA,null,33.7759299,-84.393649,8/27/2012 3:59,8/25/2015 4:03,POINT (-84.393649 33.77593),2,Sunday,Liquor,,230979
124270882,8/26/2012 1:36,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :PHI DELTA THETA,700 Block FOWLER STREET NW,ATLANTA,30313,33.774252,-84.3937827,8/27/2012 4:00,8/25/2015 4:03,POINT (-84.393783 33.774252),1,Sunday,Disorder,,230979
124499836,8/26/2012 13:00,2902 - DAMAGE TO PROPERTY ? PRIVATE,CRIMINAL DAMAGE TO PROPERTY (2ND)<BR>LANDMARK :NONE GIVEN,700 Block TECHWOOD DRIVE NW,ATLANTA,30313,33.7815337,-84.3919704,8/28/2012 3:58,8/25/2015 4:03,POINT (-84.39197 33.781534),13,Sunday,Property Crime Residential,,230978
124499837,8/27/2012 14:34,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :STUDENT CENTER 104 Z3,300 Block FERST DRIVE NW,ATLANTA,30313,33.7782487,-84.3971193,8/28/2012 3:59,8/26/2015 4:00,POINT (-84.397119 33.778249),14,Monday,Theft,324851,230980
124499838,8/27/2012 15:14,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :APPLIED PHYSIOLOGY/VISITOR PARKING,500 Block FOURTEENTH STREET NW,ATLANTA,30363,33.785938,-84.403732,8/28/2012 3:59,8/26/2015 4:00,POINT (-84.403732 33.785938),15,Monday,Theft,,
124499839,8/27/2012 17:54,2399 - LARCENY OFFENSE FREE TEXT,THEFT BY TAKING<BR>LANDMARK :FAMILY APARTMENTS,200 Block TENTH STREET NW,ATLANTA,30318,33.7814969,-84.3947513,8/28/2012 3:59,8/26/2015 4:00,POINT (-84.394751 33.781497),17,Monday,Theft,,230978
124499868,8/20/2012 17:18,5707 - CRIMINAL TRESPASS,"""CRIMINAL TRESPASS WARNING<BR>LANDMARK :700 BLOCK FERST DRIVE, NW""",700 Block BLOCK FERST DRIVE NW,ATLANTA,30318,33.775502,-84.4025626,8/28/2012 4:00,8/17/2015 4:00,POINT (-84.402563 33.775502),17,Monday,Disorder,,230977
124567721,8/28/2012 17:45,1315 - AGGRAVATED ASSAULT/BATTERY ? OTHER WEAPON,THIS REPORT HAS BEEN EXPUNGED: DO NOT RELEASE<BR>LANDMARK :LAMBDA CHI ALPHA FRATERNITY,700 Block TECHWOOD DRIVE NW,ATLANTA,30313,33.7815337,-84.3919704,8/29/2012 3:58,8/27/2015 4:00,POINT (-84.39197 33.781534),17,Tuesday,Assault with Deadly Weapon,,230978
124567800,8/27/2012 23:05,3562 - MARIJUANA ? POSSESSION OF,MARIJUANA ? POSSESSION OF<BR>LANDMARK :FOURTH STREET APARTMENTS (STEIN HOUSE) 134 Z2,700 Block TECHWOOD DRIVE NW,ATLANTA,30313,33.7815337,-84.3919704,8/29/2012 3:59,8/26/2015 4:00,POINT (-84.39197 33.781534),23,Monday,Drugs,,230978
125335292,9/3/2012 21:29,5308 - FALSE FIRE ALARM,FIRE ALARM<BR>LANDMARK :CENTER STREET APARTMENTS,900 Block HEMPHILL AVENUE NW,ATLANTA,30318,33.779914,-84.403195,9/4/2012 3:59,12/2/2013 5:07,POINT (-84.403195 33.779914),21,Monday,Alarm,324851,230977
124567801,8/24/2012 16:11,4104 - LIQUOR ? POSSESSION OF,LIQUOR ? POSSESSION OF<BR>LANDMARK :PHI DELTA THETA FRATERNITY,700 Block FOWLER STREET NW,ATLANTA,30313,33.774252,-84.3937827,8/29/2012 3:59,8/23/2015 4:00,POINT (-84.393783 33.774252),16,Friday,Liquor,,230979
124651235,8/29/2012 9:55,2317 - LARCENY ? BICYCLE,LARCENY ? BICYCLE<BR>LANDMARK :MASON CIVIL ENGINEERING BUILDING,700 Block ATLANTIC DRIVE NW,ATLANTA,30318,33.77655931,-84.39842105,,8/28/2015 4:00,POINT (-84.398421 33.776559),9,Wednesday,Theft,324851,230980
124651352,8/29/2012 9:46,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :RICH BUILDING,200 Block FOURTH ST.,ATLANTA,30313,33.7746865,-84.3810588,8/30/2012 4:00,8/28/2015 4:00,POINT (-84.381059 33.774687),9,Wednesday,Disorder,,
124924063,8/30/2012 0:52,2404 - THEFT OF AUTOMOBILE,THEFT OF AUTOMOBILE<BR>LANDMARK :NORTH AVENUE APARTMENTS,500 Block BLOCK CENTENNIAL OLYMPIC PARK DRIVE NW,ATLANTA,30313,33.7682089,-84.3918914,8/31/2012 3:59,8/29/2015 4:00,POINT (-84.391891 33.768209),0,Thursday,Theft of Vehicle,,
124924106,8/30/2012 2:31,4104 - LIQUOR ? POSSESSION OF,LIQUOR ? POSSESSION OF<BR>LANDMARK :MATHESON RESIDENCE HALL,700 Block TECHWOOD DRIVE NW,ATLANTA,30318,33.7815337,-84.3919704,8/31/2012 3:59,8/29/2015 4:00,POINT (-84.39197 33.781534),2,Thursday,Liquor,,230978
124924107,8/30/2012 0:28,4104 - LIQUOR ? POSSESSION OF,LIQUOR ? POSSESSION OF<BR>LANDMARK :CLOUDMAN RESIDENCE HALL,600 Block TECHWOOD DRIVE NW,ATLANTA,30318,33.7815337,-84.3919704,8/31/2012 3:59,8/29/2015 4:00,POINT (-84.39197 33.781534),0,Thursday,Liquor,,230978
124924108,8/30/2012 2:31,4199 - LIQUOR LAW VIOLATION OFFENSE FREE TEXT,FURNISHING TO PERSONS UNDER 21 YEARS OF AGE OF ALCOHOLIC BEVERAGES<BR>LANDMARK :MATHESON RESIDENCE HALL,700 Block TECHWOOD DRIVE NW,ATLANTA,30318,33.7815337,-84.3919704,8/31/2012 3:59,8/29/2015 4:00,POINT (-84.39197 33.781534),2,Thursday,Liquor,,230978
124924109,8/30/2012 4:03,4104 - LIQUOR ? POSSESSION OF,"""LIQUOR ? POSSESSION OF<BR>LANDMARK :FERST DRIVE, NW @ FOWLER STREET, NW""",FERST DRIVE NW & FOWLER STREET NW,ATLANTA,null,33.7769289,-84.3936349,8/31/2012 3:59,8/29/2015 4:00,POINT (-84.393635 33.776929),4,Thursday,Liquor,,230979
124924110,8/30/2012 0:28,4199 - LIQUOR LAW VIOLATION OFFENSE FREE TEXT,FURNISHING TO PERSONS UNDER 21 YEARS OF AGE OF ALCOHOLIC BEVERAGES<BR>LANDMARK :CLOUDMAN RESIDENCE HALL,600 Block TECHWOOD DRIVE NW,ATLANTA,30318,33.7815337,-84.3919704,8/31/2012 3:59,8/29/2015 4:00,POINT (-84.39197 33.781534),0,Thursday,Liquor,,230978
125166425,8/31/2012 7:39,2317 - LARCENY ? BICYCLE,LARCENY ? BICYCLE<BR>LANDMARK :HARRISON RESIDENCE HALL,600 Block WILLIAMS STREET NW,ATLANTA,30332,33.7722179,-84.3906698,9/1/2012 3:59,8/30/2015 4:00,POINT (-84.39067 33.772218),7,Friday,Theft,,230979
125166464,8/31/2012 17:09,5399 - PUBLIC PEACE OFFENSE FREE TEXT,"""CRIMINAL DEFAMATION<BR>LANDMARK :800 BLOCK FOWLER STREET, NW""",800 Block BLOCK FOWLER STREET NW,ATLANTA,30313,33.776665,-84.393822,9/1/2012 4:00,8/30/2015 4:00,POINT (-84.393822 33.776665),17,Friday,Disorder,324851,230980
125166465,8/31/2012 22:14,5308 - FALSE FIRE ALARM,FALSE FIRE ALARM<BR>LANDMARK :SMITH RESIDENCE HALL 6 Z2,600 Block WILLIAMS STREET NW,ATLANTA,30332,33.77171673,-84.39106643,9/1/2012 4:00,12/2/2013 5:07,POINT (-84.391066 33.771717),22,Friday,Alarm,324851,230979
125222109,9/1/2012 1:45,2699 - FRAUDULENT ACTIVITY OFFENSE FREE,THEFT OF SERVICES<BR>LANDMARK :MAULDING RESIDENCE HALL (SIXTH ST. APTS.) 65 Z4,500 Block SIXTH STREET NW,ATLANTA,30318,33.7772634,-84.4038559,9/2/2012 3:59,8/31/2015 4:02,POINT (-84.403856 33.777263),1,Saturday,Property Crime,324851,230977
125222117,9/1/2012 5:15,4104 - LIQUOR ? POSSESSION OF,LIQUOR ? POSSESSION OF<BR>LANDMARK :FITTEN RESIDENCE HALL 119 Z4,800 Block MCMILLAN STREET NW,ATLANTA,30318,33.7779735,-84.4042067,9/2/2012 3:59,8/31/2015 4:02,POINT (-84.404207 33.777974),5,Saturday,Liquor,324851,230977
125222118,9/1/2012 3:49,4104 - LIQUOR ? POSSESSION OF,LIQUOR ? POSSESSION OF<BR>LANDMARK :PERRY-MATHESON RESIDENCE HALL 92 Z2,700 Block TECHWOOD DRIVE NW,ATLANTA,30313,33.7815337,-84.3919704,9/2/2012 3:59,8/31/2015 4:02,POINT (-84.39197 33.781534),3,Saturday,Liquor,,230978
125222119,9/1/2012 3:10,4104 - LIQUOR ? POSSESSION OF,LIQUOR ? POSSESSION OF<BR>LANDMARK :NORTH AVENUE APARTMENTS,100 Block NORTH AVENUE,ATLANTA,30308,33.7712811,-84.3840169,9/2/2012 3:59,8/31/2015 4:02,POINT (-84.384017 33.771281),3,Saturday,Liquor,,
125222136,9/1/2012 16:17,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :NORTH AVENUE APARTMENTS NORTH BUILDING,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7712878,-84.3907507,9/2/2012 4:00,8/31/2015 4:02,POINT (-84.390751 33.771288),16,Saturday,Disorder,,230979
125272840,9/2/2012 22:33,3562 - MARIJUANA ? POSSESSION OF,MARIJUANA ? POSSESSION OF<BR>LANDMARK :SMITH RESIDENCE HALL 6 Z2,600 Block WILLIAMS STREET NW,ATLANTA,30332,33.77171673,-84.39106643,9/3/2012 3:59,9/1/2015 4:00,POINT (-84.391066 33.771717),22,Sunday,Drugs,324851,230979
125272842,9/1/2012 2:11,4104 - LIQUOR ? POSSESSION OF,"""LIQUOR ? POSSESSION OF<BR>LANDMARK :TECHWOOD DRIVE, NW@ FIFTH STREET, NW""",TECHWOOD DRIVE NW & FIFTH STREET NW,ATLANTA,null,33.7769009,-84.3920969,9/3/2012 3:59,8/31/2015 4:02,POINT (-84.392097 33.776901),2,Saturday,Liquor,,230979
125272843,9/2/2012 14:29,5403 - DRIVING UNDER THE INFLUENCE OF DRUGS,"""DRIVING UNDER THE INFLUENCE OF DRUGS<BR>LANDMARK :NORTH AVENUE, NW @ NORTHSIDE DRIVE, NW""",NORTH AVENUE NW & NORTHSIDE DRIVE NW,ATLANTA,30318,33.7700206,-84.4047238,9/3/2012 3:59,8/31/2015 4:02,POINT (-84.404724 33.770021),14,Sunday,Traffic,,
125272901,9/2/2012 20:05,5314 - LOITERING VIOLATION,LOITERING VIOLATION<BR>LANDMARK :BOBBY DODD STADIUM 17 Z2,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7712878,-84.3907507,9/3/2012 4:00,9/1/2015 4:00,POINT (-84.390751 33.771288),20,Sunday,Disorder,,230979
125335256,9/3/2012 14:29,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :PI KAPPA ALPHA FRATERNITY 320 Z3,200 Block FERST DRIVE NW,ATLANTA,null,33.7769449,-84.3950006,9/4/2012 3:59,9/2/2015 4:00,POINT (-84.395001 33.776945),14,Monday,Theft,,230980
125335291,9/3/2012 16:16,5308 - FALSE FIRE ALARM,FALSE FIRE ALARM<BR>LANDMARK :WOODRUFF RESIDENCE HALL 116 Z4,800 Block CURRAN STREET NW,ATLANTA,30318,33.7772505,-84.4052391,9/4/2012 3:59,12/2/2013 5:07,POINT (-84.405239 33.777251),16,Monday,Alarm,324851,230977
201679770,7/19/2013 10:09,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :WEBER BUILDING (SST III) 98 Z2,200 Block FERST DRIVE NW,ATLANTA,30313,33.772584,-84.396565,7/20/2013 4:05,7/17/2016 4:01,POINT (-84.396565 33.772584),10,Friday,Theft,324851,230979
116918105,8/8/2010 16:32,3562 - MARIJUANA ? POSSESSION OF,MARIJUANA ? POSSESSION OF<BR>LANDMARK :PHI KAPPA SIGMA FRATERNITY 316 Z2,700 Block TECHWOOD DRIVE NW,ATLANTA,30313,33.7713136,-84.3920502,6/25/2012 18:47,5/8/2016 4:03,POINT (-84.3920502 33.7713136),16,Sunday,Drugs,,230979
125707243,9/7/2012 16:47,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :CAMPUS RECREATION CENTER 122 Z4,700 Block FERST DRIVE NW,ATLANTA,30318,33.775502,-84.4025626,9/8/2012 3:59,9/6/2015 4:09,POINT (-84.402563 33.775502),16,Friday,Theft,,230977
125707293,9/7/2012 22:10,5308 - FALSE FIRE ALARM,FALSE FIRE ALARM<BR>LANDMARK :FOURTH STREET APARTMENTS (STEIN HOUSE) 134 Z2,700 Block TECHWOOD DRIVE NW,ATLANTA,30313,33.7815337,-84.3919704,9/8/2012 3:59,12/2/2013 5:07,POINT (-84.39197 33.781534),22,Friday,Alarm,,230978
125707380,9/7/2012 6:57,5707 - CRIMINAL TRESPASS,"""CRIMINAL TRESPASS<BR>LANDMARK :FIFTH STREET, NW @ TECHWOOD DRIVE, NW""",FIFTH STREET NW & TECHWOOD DRIVE NW,ATLANTA,30313,33.7769009,-84.3920969,9/8/2012 4:00,9/6/2015 4:09,POINT (-84.392097 33.776901),6,Friday,Disorder,,230979
125707381,9/7/2012 16:52,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :ARCHITECTURE EAST,200 Block FOURTH STREET NW,ATLANTA,30313,33.7758787,-84.3933046,9/8/2012 4:00,9/6/2015 4:09,POINT (-84.393305 33.775879),16,Friday,Disorder,,230979
125763966,9/8/2012 2:37,1313 - SIMPLE ASSAULT/BATTERY,SIMPLE BATTERY<BR>LANDMARK :NORTH AVENUE APARTMENTS,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7712878,-84.3907507,9/9/2012 3:58,9/7/2015 4:04,POINT (-84.390751 33.771288),2,Saturday,Assault,,230979
125763997,9/8/2012 2:37,3605 - INDECENT EXPOSURE,INDECENT EXPOSURE<BR>LANDMARK :NORTH AVENUE APARTMENTS,100 Block NORTH AVENUE NW,ATLANTA,30313,33.7712878,-84.3907507,9/9/2012 3:59,9/7/2015 4:04,POINT (-84.390751 33.771288),2,Saturday,Other Sexual Offense,,230979
125763999,9/8/2012 20:53,4104 - LIQUOR ? POSSESSION OF,LIQUOR ? POSSESSION OF<BR>LANDMARK :PERRY-MATHESON RESIDENCE HALL 92 Z2,700 Block TECHWOOD DRIVE NW,ATLANTA,30313,33.7815337,-84.3919704,9/9/2012 3:59,9/7/2015 4:04,POINT (-84.39197 33.781534),20,Saturday,Liquor,,230978
125764000,9/8/2012 4:27,4199 - LIQUOR LAW VIOLATION OFFENSE FREE TEXT,POSSESSION OF ALCOHOL/UNDER 21<BR>LANDMARK :CENTER STREET APARTMENTS,900 Block HEMPHILL AVENUE NW,ATLANTA,30318,33.779914,-84.403195,9/9/2012 3:59,10/1/2012 4:01,POINT (-84.403195 33.779914),4,Saturday,Liquor,324851,230977
125764001,9/8/2012 7:09,5404 - DRIVING UNDER THE INFLUENCE OF ALCOHOL,DRIVING UNDER THE INFLUENCE OF ALCOHOL<BR>LANDMARK :PI KAPPA ALPHA,200 Block FERST DRIVE NW,ATLANTA,null,33.7769449,-84.3950006,9/9/2012 4:00,9/7/2015 4:04,POINT (-84.395001 33.776945),7,Saturday,Traffic,,230980
125810916,9/9/2012 19:44,2305 - LARCENY ? ARTICLES FROM VEHICLE,LARCENY ? ARTICLES FROM VEHICLE<BR>LANDMARK :NONE GIVEN,300 Block TENTH STREET NW,ATLANTA,30318,33.7815029,-84.3964631,9/10/2012 3:59,9/8/2015 4:04,POINT (-84.396463 33.781503),19,Sunday,Theft from Vehicle,,230978
125810917,9/9/2012 17:04,2308 - LARCENY ? FROM BUILDING,LARCENY ? FROM BUILDING<BR>LANDMARK :NORTH AVENUE APARTMENTS,100 Block NORTH AVENUE N.W.,ATLANTA,30313,33.7712878,-84.3907973,9/10/2012 3:59,9/8/2015 4:04,POINT (-84.390797 33.771288),17,Sunday,Theft,,230979
125810934,9/9/2012 18:10,2317 - LARCENY ? BICYCLE,LARCENY ? BICYCLE<BR>LANDMARK :SKILES CLASSROOM,600 Block CHERRY STREET NW,ATLANTA,30313,33.7713323,-84.395518,9/10/2012 3:59,9/8/2015 4:04,POINT (-84.395518 33.771332),18,Sunday,Theft,,230979
125810935,9/9/2012 12:13,3562 - MARIJUANA ? POSSESSION OF,MARIJUANA ? POSSESSION OF<BR>LANDMARK :WOODRUFF RESIDENCE HALL,800 Block CURRAN STREET NW,ATLANTA,30318,33.7772505,-84.4052391,9/10/2012 3:59,9/8/2015 4:04,POINT (-84.405239 33.777251),12,Sunday,Drugs,324851,230977
125810957,9/9/2012 12:13,4104 - LIQUOR ? POSSESSION OF,LIQUOR ? POSSESSION OF<BR>LANDMARK :WOODRUFF RESIDENCE HALL,800 Block CURRAN STREET NW,ATLANTA,30318,33.7772505,-84.4052391,9/10/2012 3:59,9/8/2015 4:04,POINT (-84.405239 33.777251),12,Sunday,Liquor,324851,230977
125811010,9/9/2012 11:55,5707 - CRIMINAL TRESPASS,CRIMINAL TRESPASS<BR>LANDMARK :CLYDECK,300 Block FERST DRIVE NW,ATLANTA,30318,33.7782487,-84.3971193,9/10/2012 4:00,9/8/2015 4:04,POINT (-84.397119 33.778249),11,Sunday,Disorder,324851,230980
